FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD8-APC,CD7-APCH7,HLADR-AF700,CD11-PerCPCy55,CD38-BUV395,CD34-BUV563,CD4-BUV661,CD5-BUV737,CD15-BV421,CD3-BV480,Live_Dead Yellow,CD44-BV786,GFP,CD13-PE,CD33-PECF594,CD1a-PECy7,Time
50247.2,42193.4,116911,12077.3,11263.8,72384.7,-54.9503,35.5887,-4.81852,-15.3323,-0.538143,164.087,70.0689,28.1932,7051.8145,55.7732,24.2636,-7.48269,2741.11,6964.2589,6994.62724,-7.4167,0.861308
18595.1,17866.2,94206.7,26842.3,25948.2,80645.5,53.3148,-0.337201,-32.7547,76.5726,-11.9018,450.425,2.48717,42.787,7311.271,100.734,52.4888,46.0683,2157.77,6945.657,7063.0084,-38.7364,0.880977
30419.8,29958.1,100335,11441.3,11204.1,67008.6,-54.6858,-46.2923,20.5395,-0.194932,-11.4834,65.7881,74.7022,39.6955,7065.6294,89.1916,-14.7257,9.90065,1470.94,6989.0241,6977.7516,53.3705,0.896757
35615.7,32826.2,106508,6754.48,6587.31,59948.6,-43.919,13.1564,-12.4138,15.7,-34.8378,100.511,18.3467,21.8747,7018.6433,-17.2123,0.931445,6.99128,3643.25,6968.712,6998.1691,-14.837,0.899729
42078.5,37054.4,114261,12598.2,11856.1,73924.3,59.7974,-34.361,-25.4308,42.5414,9.23653,191.961,13.0532,11.4779,7030.3636,-32.8761,44.14,28.1272,3864.7,6938.1016,7012.1833,53.7348,0.930621
22397.7,17629.8,107126,10902.8,8744.72,76669.9,-6.94393,35.3243,-6.36537,-35.6433,9.61946,140.799,86.8047,10.3686,6972.9825,19.5764,-11.3759,-22.2819,3895.97,7020.2564,6998.46826,-3.58069,0.944412
29328.8,27206.8,104150,23012.7,23002,77600.2,-40.4171,26.3286,10.0783,51.284,31.805,211.978,87.1392,9.52393,7196.831,73.9583,110.492,33.2633,3877.28,7015.4659,6988.9858,-39.2383,0.947825
48843.2,43677.7,114179,11963.9,11223.7,70328.7,0.127977,36.8736,-11.5046,-6.20367,-12.4527,138.47,58.8232,16.5194,6990.37075,-30.83,-33.9474,6.69884,7701.11,6976.7157,6986.6843,2.91256,0.950808
18314.3,15392,97594.1,20804.8,19577.2,80289.8,6.26533,29.7127,30.7606,-7.86539,-12.5929,110.433,25.8055,0.196219,7068.0321,15.0086,-46.5484,-35.6791,1346.49,7008.98207,6983.956,-8.03042,0.966748
46308,41664.3,111646,11815.5,11666.8,68304.6,-16.1371,-22.9906,6.30624,7.64362,-39.913,71.3594,19.0153,7.87398,7017.7091,-90.5483,37.6417,10.3561,7207.68,6972.7382,7002.73036,3.58243,0.976352
37067.4,34701.5,107930,7260.75,7129.07,59605.9,-17.4032,-28.326,23.8402,-29.2887,-0.0270793,140.26,27.889,44.4789,7021.1333,41.1584,-35.048,21.8025,1824.19,6964.4709,7025.6517,0.328379,0.984965
